id,test_day,subage,age,task,trial,agent,correct,z_age,z_trial
VP19,1,3,3.430527036276523,ad_hoc_implicature,2,Sheep,1,-0.727327173169062,-2.5865384615384617
VP19,1,3,3.430527036276523,ad_hoc_implicature,3,Sheep,1,-0.727327173169062,-1.5865384615384617
VP19,1,3,3.430527036276523,ad_hoc_implicature,4,Sheep,0,-0.727327173169062,-0.5865384615384617
VP19,1,3,3.430527036276523,ad_hoc_implicature,5,Sheep,0,-0.727327173169062,0.4134615384615383
VP19,1,3,3.430527036276523,card_sorting,1,NA,0,-0.727327173169062,-3.5865384615384617
VP19,1,3,3.430527036276523,card_sorting,2,NA,0,-0.727327173169062,-2.5865384615384617
VP19,1,3,3.430527036276523,card_sorting,3,NA,0,-0.727327173169062,-1.5865384615384617
VP19,1,3,3.430527036276523,card_sorting,4,NA,0,-0.727327173169062,-0.5865384615384617
VP19,1,3,3.430527036276523,card_sorting,5,NA,0,-0.727327173169062,0.4134615384615383
VP19,1,3,3.430527036276523,card_sorting,6,NA,0,-0.727327173169062,1.4134615384615383
VP8,2,4,4.725530458590007,mutual_exclusivity,6,Monkey,1,0.567676249144422,1.4134615384615383
VP8,2,4,4.725530458590007,mutual_exclusivity,7,Bunny,1,0.567676249144422,2.4134615384615383
VP8,2,4,4.725530458590007,mutual_exclusivity,8,Cat,1,0.567676249144422,3.4134615384615383
VP8,2,4,4.725530458590007,mutual_exclusivity,9,Dog,1,0.567676249144422,4.413461538461538
VP8,2,4,4.725530458590007,mutual_exclusivity,10,Frog,1,0.567676249144422,5.413461538461538
VP8,2,4,4.725530458590007,simple_inf,6,Tiger,1,0.567676249144422,1.4134615384615383
VP8,2,4,4.725530458590007,simple_inf,7,Tiger,1,0.567676249144422,2.4134615384615383
VP8,2,4,4.725530458590007,simple_inf,8,Tiger,1,0.567676249144422,3.4134615384615383
VP8,2,4,4.725530458590007,simple_inf,9,Tiger,1,0.567676249144422,4.413461538461538
VP8,2,4,4.725530458590007,simple_inf,10,Tiger,1,0.567676249144422,5.413461538461538
VP8,2,4,4.725530458590007,discourse_continuity,6,Bunny,1,0.567676249144422,1.4134615384615383
VP8,2,4,4.725530458590007,discourse_continuity,7,Monkey,1,0.567676249144422,2.4134615384615383
VP8,2,4,4.725530458590007,discourse_continuity,8,Dog,1,0.567676249144422,3.4134615384615383
VP8,2,4,4.725530458590007,discourse_continuity,9,Frog,0,0.567676249144422,4.413461538461538
VP8,2,4,4.725530458590007,discourse_continuity,10,Cat,0,0.567676249144422,5.413461538461538
VP8,2,4,4.725530458590007,ad_hoc_implicature,6,Sheep,1,0.567676249144422,1.4134615384615383
VP8,2,4,4.725530458590007,ad_hoc_implicature,7,Sheep,1,0.567676249144422,2.4134615384615383
VP8,2,4,4.725530458590007,ad_hoc_implicature,8,Sheep,1,0.567676249144422,3.4134615384615383
VP8,2,4,4.725530458590007,ad_hoc_implicature,9,Sheep,1,0.567676249144422,4.413461538461538
VP8,2,4,4.725530458590007,ad_hoc_implicature,10,Sheep,1,0.567676249144422,5.413461538461538
VP8,2,4,4.725530458590007,card_sorting,7,NA,1,0.567676249144422,2.4134615384615383
VP8,2,4,4.725530458590007,card_sorting,8,NA,1,0.567676249144422,3.4134615384615383
VP8,2,4,4.725530458590007,card_sorting,9,NA,1,0.567676249144422,4.413461538461538
VP8,2,4,4.725530458590007,card_sorting,10,NA,1,0.567676249144422,5.413461538461538
VP8,2,4,4.725530458590007,card_sorting,11,NA,1,0.567676249144422,6.413461538461538
VP8,2,4,4.725530458590007,card_sorting,12,NA,1,0.567676249144422,7.413461538461538
VP9,2,4,4.725530458590007,mutual_exclusivity,6,Monkey,1,0.567676249144422,1.4134615384615383
VP9,2,4,4.725530458590007,mutual_exclusivity,7,Bunny,1,0.567676249144422,2.4134615384615383
VP9,2,4,4.725530458590007,mutual_exclusivity,8,Cat,1,0.567676249144422,3.4134615384615383
VP9,2,4,4.725530458590007,mutual_exclusivity,9,Dog,1,0.567676249144422,4.413461538461538
VP9,2,4,4.725530458590007,mutual_exclusivity,10,Frog,1,0.567676249144422,5.413461538461538
VP9,2,4,4.725530458590007,simple_inf,6,Tiger,1,0.567676249144422,1.4134615384615383
VP9,2,4,4.725530458590007,simple_inf,7,Tiger,1,0.567676249144422,2.4134615384615383
VP9,2,4,4.725530458590007,simple_inf,8,Tiger,1,0.567676249144422,3.4134615384615383
VP9,2,4,4.725530458590007,simple_inf,9,Tiger,1,0.567676249144422,4.413461538461538
VP9,2,4,4.725530458590007,simple_inf,10,Tiger,1,0.567676249144422,5.413461538461538
VP9,2,4,4.725530458590007,discourse_continuity,6,Bunny,1,0.567676249144422,1.4134615384615383
VP9,2,4,4.725530458590007,discourse_continuity,7,Monkey,1,0.567676249144422,2.4134615384615383
VP9,2,4,4.725530458590007,discourse_continuity,8,Dog,1,0.567676249144422,3.4134615384615383
VP9,2,4,4.725530458590007,discourse_continuity,9,Frog,1,0.567676249144422,4.413461538461538
VP9,2,4,4.725530458590007,discourse_continuity,10,Cat,1,0.567676249144422,5.413461538461538
VP9,2,4,4.725530458590007,ad_hoc_implicature,6,Sheep,1,0.567676249144422,1.4134615384615383
VP9,2,4,4.725530458590007,ad_hoc_implicature,7,Sheep,1,0.567676249144422,2.4134615384615383
VP9,2,4,4.725530458590007,ad_hoc_implicature,8,Sheep,1,0.567676249144422,3.4134615384615383
VP9,2,4,4.725530458590007,ad_hoc_implicature,9,Sheep,1,0.567676249144422,4.413461538461538
VP9,2,4,4.725530458590007,ad_hoc_implicature,10,Sheep,1,0.567676249144422,5.413461538461538
VP9,2,4,4.725530458590007,card_sorting,7,NA,1,0.567676249144422,2.4134615384615383
VP9,2,4,4.725530458590007,card_sorting,8,NA,1,0.567676249144422,3.4134615384615383
VP9,2,4,4.725530458590007,card_sorting,9,NA,1,0.567676249144422,4.413461538461538
VP9,2,4,4.725530458590007,card_sorting,10,NA,1,0.567676249144422,5.413461538461538
VP9,2,4,4.725530458590007,card_sorting,11,NA,1,0.567676249144422,6.413461538461538
VP9,2,4,4.725530458590007,card_sorting,12,NA,1,0.567676249144422,7.413461538461538
VP20,1,4,4.63791923340178,mutual_exclusivity,1,Monkey,1,0.480065023956195,-3.5865384615384617
VP20,1,4,4.63791923340178,mutual_exclusivity,2,Bunny,1,0.480065023956195,-2.5865384615384617
VP20,1,4,4.63791923340178,mutual_exclusivity,3,Cat,1,0.480065023956195,-1.5865384615384617
VP20,1,4,4.63791923340178,mutual_exclusivity,4,Dog,1,0.480065023956195,-0.5865384615384617
VP20,1,4,4.63791923340178,mutual_exclusivity,5,Frog,1,0.480065023956195,0.4134615384615383
VP20,1,4,4.63791923340178,simple_inf,1,Tiger,1,0.480065023956195,-3.5865384615384617
VP20,1,4,4.63791923340178,simple_inf,2,Tiger,1,0.480065023956195,-2.5865384615384617
VP20,1,4,4.63791923340178,simple_inf,3,Tiger,1,0.480065023956195,-1.5865384615384617
VP20,1,4,4.63791923340178,simple_inf,4,Tiger,1,0.480065023956195,-0.5865384615384617
VP20,1,4,4.63791923340178,simple_inf,5,Tiger,0,0.480065023956195,0.4134615384615383
VP20,1,4,4.63791923340178,discourse_continuity,1,Bunny,0,0.480065023956195,-3.5865384615384617
VP20,1,4,4.63791923340178,discourse_continuity,2,Monkey,1,0.480065023956195,-2.5865384615384617
VP20,1,4,4.63791923340178,discourse_continuity,3,Dog,0,0.480065023956195,-1.5865384615384617
VP20,1,4,4.63791923340178,discourse_continuity,4,Frog,1,0.480065023956195,-0.5865384615384617
VP20,1,4,4.63791923340178,discourse_continuity,5,Cat,0,0.480065023956195,0.4134615384615383
VP20,1,4,4.63791923340178,ad_hoc_implicature,1,Sheep,1,0.480065023956195,-3.5865384615384617
VP20,1,4,4.63791923340178,ad_hoc_implicature,2,Sheep,1,0.480065023956195,-2.5865384615384617
VP20,1,4,4.63791923340178,ad_hoc_implicature,3,Sheep,1,0.480065023956195,-1.5865384615384617
VP20,1,4,4.63791923340178,ad_hoc_implicature,4,Sheep,1,0.480065023956195,-0.5865384615384617
VP20,1,4,4.63791923340178,ad_hoc_implicature,5,Sheep,1,0.480065023956195,0.4134615384615383
VP20,1,4,4.63791923340178,card_sorting,1,NA,1,0.480065023956195,-3.5865384615384617
VP20,1,4,4.63791923340178,card_sorting,2,NA,1,0.480065023956195,-2.5865384615384617
VP20,1,4,4.63791923340178,card_sorting,3,NA,1,0.480065023956195,-1.5865384615384617
VP20,1,4,4.63791923340178,card_sorting,4,NA,1,0.480065023956195,-0.5865384615384617
VP20,1,4,4.63791923340178,card_sorting,5,NA,1,0.480065023956195,0.4134615384615383
VP20,1,4,4.63791923340178,card_sorting,6,NA,1,0.480065023956195,1.4134615384615383
VP21,1,4,4.251882272416153,mutual_exclusivity,1,Monkey,1,0.0940280629705681,-3.5865384615384617
VP21,1,4,4.251882272416153,mutual_exclusivity,2,Bunny,1,0.0940280629705681,-2.5865384615384617
VP21,1,4,4.251882272416153,mutual_exclusivity,3,Cat,1,0.0940280629705681,-1.5865384615384617
VP21,1,4,4.251882272416153,mutual_exclusivity,4,Dog,1,0.0940280629705681,-0.5865384615384617
VP21,1,4,4.251882272416153,mutual_exclusivity,5,Frog,1,0.0940280629705681,0.4134615384615383
VP21,1,4,4.251882272416153,simple_inf,1,Tiger,1,0.0940280629705681,-3.5865384615384617
VP21,1,4,4.251882272416153,simple_inf,2,Tiger,0,0.0940280629705681,-2.5865384615384617
VP21,1,4,4.251882272416153,simple_inf,3,Tiger,0,0.0940280629705681,-1.5865384615384617
VP21,1,4,4.251882272416153,simple_inf,4,Tiger,1,0.0940280629705681,-0.5865384615384617
VP21,1,4,4.251882272416153,simple_inf,5,Tiger,0,0.0940280629705681,0.4134615384615383
VP21,1,4,4.251882272416153,discourse_continuity,1,Bunny,0,0.0940280629705681,-3.5865384615384617
VP21,1,4,4.251882272416153,discourse_continuity,2,Monkey,1,0.0940280629705681,-2.5865384615384617
VP21,1,4,4.251882272416153,discourse_continuity,3,Dog,0,0.0940280629705681,-1.5865384615384617
VP21,1,4,4.251882272416153,discourse_continuity,4,Frog,1,0.0940280629705681,-0.5865384615384617
VP21,1,4,4.251882272416153,discourse_continuity,5,Cat,0,0.0940280629705681,0.4134615384615383
VP21,1,4,4.251882272416153,ad_hoc_implicature,1,Sheep,1,0.0940280629705681,-3.5865384615384617
VP21,1,4,4.251882272416153,ad_hoc_implicature,2,Sheep,1,0.0940280629705681,-2.5865384615384617
VP21,1,4,4.251882272416153,ad_hoc_implicature,3,Sheep,1,0.0940280629705681,-1.5865384615384617
VP21,1,4,4.251882272416153,ad_hoc_implicature,4,Sheep,1,0.0940280629705681,-0.5865384615384617
VP21,1,4,4.251882272416153,ad_hoc_implicature,5,Sheep,1,0.0940280629705681,0.4134615384615383
VP21,1,4,4.251882272416153,card_sorting,1,NA,1,0.0940280629705681,-3.5865384615384617
VP21,1,4,4.251882272416153,card_sorting,2,NA,1,0.0940280629705681,-2.5865384615384617
VP21,1,4,4.251882272416153,card_sorting,3,NA,1,0.0940280629705681,-1.5865384615384617
VP21,1,4,4.251882272416153,card_sorting,4,NA,1,0.0940280629705681,-0.5865384615384617
VP21,1,4,4.251882272416153,card_sorting,5,NA,1,0.0940280629705681,0.4134615384615383
VP21,1,4,4.251882272416153,card_sorting,6,NA,1,0.0940280629705681,1.4134615384615383
VP21,2,4,4.251882272416153,mutual_exclusivity,6,Monkey,1,0.0940280629705681,1.4134615384615383
VP21,2,4,4.251882272416153,mutual_exclusivity,7,Bunny,1,0.0940280629705681,2.4134615384615383
VP21,2,4,4.251882272416153,mutual_exclusivity,8,Cat,1,0.0940280629705681,3.4134615384615383
VP21,2,4,4.251882272416153,mutual_exclusivity,9,Dog,1,0.0940280629705681,4.413461538461538
VP21,2,4,4.251882272416153,mutual_exclusivity,10,Frog,1,0.0940280629705681,5.413461538461538
VP21,2,4,4.251882272416153,simple_inf,6,Tiger,1,0.0940280629705681,1.4134615384615383
VP21,2,4,4.251882272416153,simple_inf,7,Tiger,0,0.0940280629705681,2.4134615384615383
VP21,2,4,4.251882272416153,simple_inf,8,Tiger,1,0.0940280629705681,3.4134615384615383
VP21,2,4,4.251882272416153,simple_inf,9,Tiger,1,0.0940280629705681,4.413461538461538
VP21,2,4,4.251882272416153,simple_inf,10,Tiger,0,0.0940280629705681,5.413461538461538
VP21,2,4,4.251882272416153,discourse_continuity,6,Bunny,0,0.0940280629705681,1.4134615384615383
VP21,2,4,4.251882272416153,discourse_continuity,7,Monkey,1,0.0940280629705681,2.4134615384615383
VP21,2,4,4.251882272416153,discourse_continuity,8,Dog,1,0.0940280629705681,3.4134615384615383
VP21,2,4,4.251882272416153,discourse_continuity,9,Frog,0,0.0940280629705681,4.413461538461538
VP21,2,4,4.251882272416153,discourse_continuity,10,Cat,0,0.0940280629705681,5.413461538461538
VP21,2,4,4.251882272416153,ad_hoc_implicature,6,Sheep,1,0.0940280629705681,1.4134615384615383
VP21,2,4,4.251882272416153,ad_hoc_implicature,7,Sheep,1,0.0940280629705681,2.4134615384615383
VP21,2,4,4.251882272416153,ad_hoc_implicature,8,Sheep,1,0.0940280629705681,3.4134615384615383
VP21,2,4,4.251882272416153,ad_hoc_implicature,9,Sheep,1,0.0940280629705681,4.413461538461538
VP21,2,4,4.251882272416153,ad_hoc_implicature,10,Sheep,1,0.0940280629705681,5.413461538461538
VP21,2,4,4.251882272416153,card_sorting,7,NA,1,0.0940280629705681,2.4134615384615383
VP21,2,4,4.251882272416153,card_sorting,8,NA,1,0.0940280629705681,3.4134615384615383
VP21,2,4,4.251882272416153,card_sorting,9,NA,1,0.0940280629705681,4.413461538461538
VP21,2,4,4.251882272416153,card_sorting,10,NA,1,0.0940280629705681,5.413461538461538
VP21,2,4,4.251882272416153,card_sorting,11,NA,1,0.0940280629705681,6.413461538461538
VP21,2,4,4.251882272416153,card_sorting,12,NA,1,0.0940280629705681,7.413461538461538
VP20,2,4,4.63791923340178,mutual_exclusivity,6,Monkey,1,0.480065023956195,1.4134615384615383
VP20,2,4,4.63791923340178,mutual_exclusivity,7,Bunny,1,0.480065023956195,2.4134615384615383
VP20,2,4,4.63791923340178,mutual_exclusivity,8,Cat,1,0.480065023956195,3.4134615384615383
VP20,2,4,4.63791923340178,mutual_exclusivity,9,Dog,1,0.480065023956195,4.413461538461538
VP20,2,4,4.63791923340178,mutual_exclusivity,10,Frog,1,0.480065023956195,5.413461538461538
VP20,2,4,4.63791923340178,simple_inf,6,Tiger,1,0.480065023956195,1.4134615384615383
VP20,2,4,4.63791923340178,simple_inf,7,Tiger,1,0.480065023956195,2.4134615384615383
VP20,2,4,4.63791923340178,simple_inf,8,Tiger,1,0.480065023956195,3.4134615384615383
VP20,2,4,4.63791923340178,simple_inf,9,Tiger,1,0.480065023956195,4.413461538461538
VP20,2,4,4.63791923340178,simple_inf,10,Tiger,0,0.480065023956195,5.413461538461538
VP20,2,4,4.63791923340178,discourse_continuity,6,Bunny,0,0.480065023956195,1.4134615384615383
VP20,2,4,4.63791923340178,discourse_continuity,7,Monkey,0,0.480065023956195,2.4134615384615383
VP20,2,4,4.63791923340178,discourse_continuity,8,Dog,0,0.480065023956195,3.4134615384615383
VP20,2,4,4.63791923340178,discourse_continuity,9,Frog,1,0.480065023956195,4.413461538461538
VP20,2,4,4.63791923340178,discourse_continuity,10,Cat,0,0.480065023956195,5.413461538461538
VP20,2,4,4.63791923340178,ad_hoc_implicature,6,Sheep,1,0.480065023956195,1.4134615384615383
VP20,2,4,4.63791923340178,ad_hoc_implicature,7,Sheep,1,0.480065023956195,2.4134615384615383
VP20,2,4,4.63791923340178,ad_hoc_implicature,8,Sheep,1,0.480065023956195,3.4134615384615383
VP20,2,4,4.63791923340178,ad_hoc_implicature,9,Sheep,1,0.480065023956195,4.413461538461538
VP20,2,4,4.63791923340178,ad_hoc_implicature,10,Sheep,1,0.480065023956195,5.413461538461538
VP20,2,4,4.63791923340178,card_sorting,7,NA,1,0.480065023956195,2.4134615384615383
VP20,2,4,4.63791923340178,card_sorting,8,NA,1,0.480065023956195,3.4134615384615383
VP20,2,4,4.63791923340178,card_sorting,9,NA,1,0.480065023956195,4.413461538461538
VP20,2,4,4.63791923340178,card_sorting,10,NA,1,0.480065023956195,5.413461538461538
VP20,2,4,4.63791923340178,card_sorting,11,NA,1,0.480065023956195,6.413461538461538
VP20,2,4,4.63791923340178,card_sorting,12,NA,1,0.480065023956195,7.413461538461538
VP22,1,4,4.933607118412047,mutual_exclusivity,1,Monkey,1,0.7757529089664619,-3.5865384615384617
VP22,1,4,4.933607118412047,mutual_exclusivity,2,Bunny,1,0.7757529089664619,-2.5865384615384617
VP22,1,4,4.933607118412047,mutual_exclusivity,3,Cat,1,0.7757529089664619,-1.5865384615384617
VP22,1,4,4.933607118412047,mutual_exclusivity,4,Dog,1,0.7757529089664619,-0.5865384615384617
VP22,1,4,4.933607118412047,mutual_exclusivity,5,Frog,1,0.7757529089664619,0.4134615384615383
VP22,1,4,4.933607118412047,simple_inf,1,Tiger,0,0.7757529089664619,-3.5865384615384617
VP22,1,4,4.933607118412047,simple_inf,2,Tiger,1,0.7757529089664619,-2.5865384615384617
VP22,1,4,4.933607118412047,simple_inf,3,Tiger,1,0.7757529089664619,-1.5865384615384617
VP22,1,4,4.933607118412047,simple_inf,4,Tiger,1,0.7757529089664619,-0.5865384615384617
VP22,1,4,4.933607118412047,simple_inf,5,Tiger,1,0.7757529089664619,0.4134615384615383
VP22,1,4,4.933607118412047,discourse_continuity,1,Bunny,1,0.7757529089664619,-3.5865384615384617
VP22,1,4,4.933607118412047,discourse_continuity,2,Monkey,1,0.7757529089664619,-2.5865384615384617
VP22,1,4,4.933607118412047,discourse_continuity,3,Dog,1,0.7757529089664619,-1.5865384615384617
VP22,1,4,4.933607118412047,discourse_continuity,4,Frog,1,0.7757529089664619,-0.5865384615384617
VP22,1,4,4.933607118412047,discourse_continuity,5,Cat,1,0.7757529089664619,0.4134615384615383
VP22,1,4,4.933607118412047,ad_hoc_implicature,1,Sheep,1,0.7757529089664619,-3.5865384615384617
VP22,1,4,4.933607118412047,ad_hoc_implicature,2,Sheep,1,0.7757529089664619,-2.5865384615384617
VP22,1,4,4.933607118412047,ad_hoc_implicature,3,Sheep,1,0.7757529089664619,-1.5865384615384617
VP22,1,4,4.933607118412047,ad_hoc_implicature,4,Sheep,1,0.7757529089664619,-0.5865384615384617
VP22,1,4,4.933607118412047,ad_hoc_implicature,5,Sheep,1,0.7757529089664619,0.4134615384615383
VP22,1,4,4.933607118412047,card_sorting,1,NA,1,0.7757529089664619,-3.5865384615384617
VP22,1,4,4.933607118412047,card_sorting,2,NA,1,0.7757529089664619,-2.5865384615384617
VP22,1,4,4.933607118412047,card_sorting,3,NA,1,0.7757529089664619,-1.5865384615384617
VP22,1,4,4.933607118412047,card_sorting,4,NA,1,0.7757529089664619,-0.5865384615384617
VP22,1,4,4.933607118412047,card_sorting,5,NA,1,0.7757529089664619,0.4134615384615383
VP22,1,4,4.933607118412047,card_sorting,6,NA,1,0.7757529089664619,1.4134615384615383
VP23,1,3,3.753593429158111,mutual_exclusivity,1,Monkey,1,-0.40426078028747403,-3.5865384615384617
VP23,1,3,3.753593429158111,mutual_exclusivity,2,Bunny,0,-0.40426078028747403,-2.5865384615384617
VP23,1,3,3.753593429158111,mutual_exclusivity,3,Cat,1,-0.40426078028747403,-1.5865384615384617
VP23,1,3,3.753593429158111,mutual_exclusivity,4,Dog,1,-0.40426078028747403,-0.5865384615384617
VP23,1,3,3.753593429158111,mutual_exclusivity,5,Frog,1,-0.40426078028747403,0.4134615384615383
VP23,1,3,3.753593429158111,simple_inf,1,Tiger,1,-0.40426078028747403,-3.5865384615384617
VP23,1,3,3.753593429158111,simple_inf,2,Tiger,0,-0.40426078028747403,-2.5865384615384617
VP23,1,3,3.753593429158111,simple_inf,3,Tiger,1,-0.40426078028747403,-1.5865384615384617
VP23,1,3,3.753593429158111,simple_inf,4,Tiger,0,-0.40426078028747403,-0.5865384615384617
VP23,1,3,3.753593429158111,simple_inf,5,Tiger,0,-0.40426078028747403,0.4134615384615383
VP23,1,3,3.753593429158111,discourse_continuity,1,Bunny,1,-0.40426078028747403,-3.5865384615384617
VP23,1,3,3.753593429158111,discourse_continuity,2,Monkey,1,-0.40426078028747403,-2.5865384615384617
VP23,1,3,3.753593429158111,discourse_continuity,3,Dog,0,-0.40426078028747403,-1.5865384615384617
VP23,1,3,3.753593429158111,discourse_continuity,4,Frog,0,-0.40426078028747403,-0.5865384615384617
VP23,1,3,3.753593429158111,discourse_continuity,5,Cat,0,-0.40426078028747403,0.4134615384615383
VP23,1,3,3.753593429158111,ad_hoc_implicature,1,Sheep,0,-0.40426078028747403,-3.5865384615384617
VP23,1,3,3.753593429158111,ad_hoc_implicature,2,Sheep,1,-0.40426078028747403,-2.5865384615384617
VP23,1,3,3.753593429158111,ad_hoc_implicature,3,Sheep,1,-0.40426078028747403,-1.5865384615384617
VP23,1,3,3.753593429158111,ad_hoc_implicature,4,Sheep,1,-0.40426078028747403,-0.5865384615384617
VP23,1,3,3.753593429158111,ad_hoc_implicature,5,Sheep,1,-0.40426078028747403,0.4134615384615383
VP23,1,3,3.753593429158111,card_sorting,1,NA,0,-0.40426078028747403,-3.5865384615384617
VP23,1,3,3.753593429158111,card_sorting,2,NA,0,-0.40426078028747403,-2.5865384615384617
VP23,1,3,3.753593429158111,card_sorting,3,NA,0,-0.40426078028747403,-1.5865384615384617
VP23,1,3,3.753593429158111,card_sorting,4,NA,0,-0.40426078028747403,-0.5865384615384617
VP23,1,3,3.753593429158111,card_sorting,5,NA,0,-0.40426078028747403,0.4134615384615383
VP23,1,3,3.753593429158111,card_sorting,6,NA,0,-0.40426078028747403,1.4134615384615383
